doc_id,replydate,replies,char_count_median,response_median,response_rating,response_likes
84460,2016-01-26,3,35,50,"",1
82051,2016-02-03,2,152,29,3,1
84460,2016-02-08,3,131,297,5,1
82051,2016-02-14,2,71,19,4,1
84460,2016-03-01,11,53,220,"",1
82051,2016-02-18,1,138,114,"",1
84460,2016-03-06,1,105,2,"",1
82051,2016-02-22,1,192,3,"",1
84460,2016-03-10,5,101,234,5,1
82051,2016-02-24,4,148,608,4,1
84460,2016-03-29,9,55,818,2,1
82051,2016-02-26,2,169,13,"",1
84460,2016-04-04,4,25,56,5,1
82051,2016-04-03,1,89,310,2,1
84460,2016-04-06,5,64,370,5,1
82051,2016-04-07,1,140,1225,"",1
84460,2016-04-13,3,96,891,5,1
82051,2016-04-28,1,483,34,5,1
84460,2016-04-15,3,76,354,"",1
83590,2015-08-25,1,178,571,"",1
84460,2016-04-18,19,64,609,5,1
83590,2015-09-05,1,151,12,"",1
85998,2016-01-12,2,238,22,"",1
84297,2016-04-14,6,196,1003,"",1
86423,2016-02-01,1,353,53,5,1
84297,2016-04-22,5,103,599,"",1
86772,2015-10-09,5,537,20,"",1
84460,2016-01-11,3,62,186,3,1
86772,2015-10-15,1,219,109,3,1
84460,2016-01-31,1,14,47,"",1
86772,2015-10-22,1,905,35,4,1
84460,2016-02-03,2,23,11,"",1
86772,2015-12-25,1,279,377,4,1
84460,2016-02-05,2,29,8,4,1
86772,2016-01-07,1,534,53,4,1
84460,2016-02-06,3,81,194,1,1
86772,2016-03-29,1,674,130,"",1
84460,2016-02-18,1,137,196,"",1
86899,2016-04-18,1,244,1195,5,1
84460,2016-02-29,2,200,23,"",1
87120,2015-11-17,1,132,40,"",1
84460,2016-03-11,2,72,728,5,1
87120,2015-12-16,1,112,5,"",1
84460,2016-03-12,3,134,144,4,1
87358,2016-02-11,1,357,25,5,1
84460,2016-03-23,9,65,892,5,1
87429,2015-09-10,2,166,4,"",1
84460,2016-03-25,2,71,107,"",1
87429,2015-10-04,1,139,0,"",1
84460,2016-03-30,38,83,549,5,1
87441,2016-04-28,1,208,"",5,1
84460,2016-04-11,1,23,44,5,1
87601,2015-08-16,1,655,62,"",1
86459,2016-02-23,1,173,"","",1
87701,2016-04-23,1,270,"",3,1
86660,2016-03-25,1,29,1182,"",1
87701,2016-04-28,1,300,1007,5,1
86772,2015-10-18,3,172,102,5,1
88877,2016-03-01,1,46,227,2,1
86772,2015-10-19,3,370,40,"",1
89089,2015-09-01,3,236,853,4,1
86772,2016-01-13,1,253,43,"",1
89089,2015-09-08,6,700,2645,"",1
86772,2016-03-25,1,653,246,"",1
89290,2016-02-11,1,502,203,5,1
86772,2016-04-20,1,730,22,5,1
89290,2016-04-27,2,210,0,5,1
86899,2016-02-14,3,154,0,3,1
90931,2016-01-15,4,118,16,"",1
87429,2015-12-15,1,60,2,"",1
91569,2015-12-12,1,223,2730,5,1
87429,2016-04-13,1,31,385,2,1
91569,2016-01-22,2,141,1338,3,1
89089,2015-09-11,1,773,983,4,1
91588,2015-09-06,1,179,148,4,1
89493,2016-04-15,2,90,72,5,1
91931,2016-04-08,1,201,991,5,1
89795,2016-01-06,1,56,368,"",1
92228,2016-02-23,1,36,43,"",1
89883,2015-10-25,1,38,396,"",1
92228,2016-02-28,4,121,0,"",1
91569,2015-12-13,1,116,49723,"",1
92812,2016-02-23,4,186,41,3,1
91588,2015-09-16,1,227,749,3,1
92812,2016-03-02,2,52,5,"",1
91746,2016-03-28,1,116,286,"",1
93339,2015-11-17,2,4,29,1,1
92228,2016-04-02,1,110,48,5,1
93339,2015-11-20,1,524,393,"",1
92228,2016-04-04,1,69,38,5,1
93590,2015-09-11,1,176,13,"",1
92812,2016-03-04,1,196,79,"",1
93970,2015-08-30,1,339,107,"",1
92812,2016-03-05,4,99,158,3,1
94308,2016-04-07,22,282,29,5,1
92812,2016-03-23,1,4,89,5,1
94774,2015-09-29,1,321,238,"",1
92812,2016-03-25,16,168,364,5,1
94938,2016-01-03,1,213,87,3,1
92984,2016-02-04,1,869,"",5,1
94939,2016-03-03,1,104,1656,"",1
93339,2015-11-22,2,9,1300,"",1
94939,2016-04-12,1,267,7,5,1
93339,2015-11-23,2,70,535,"",1
94940,2015-09-16,1,335,132,5,1
93339,2015-11-27,2,210,336,"",1
94940,2015-09-20,1,484,63,"",1
93339,2015-12-25,2,122,339,3,1
94940,2015-10-10,1,1924,152,"",1
93339,2016-01-04,1,308,213,"",1
95553,2015-09-01,3,230,120,"",1
93550,2016-04-09,1,131,49,5,1
95553,2015-09-14,1,572,268,"",1
93796,2016-01-20,3,192,0,5,1
95694,2015-08-16,2,164,116,"",1
93970,2016-04-17,1,138,350,5,1
95694,2015-08-28,2,162,3,4,1
94071,2016-04-03,1,385,643,5,1
95694,2015-09-10,5,232,207,3,1
94538,2016-03-08,7,418,374,4,1
95694,2015-12-12,7,137,114,"",1
94774,2015-10-04,2,285,357,3,1
95781,2016-04-22,1,1014,0,"",1
94938,2016-01-18,1,286,16,5,1
95801,2016-04-10,1,202,57,5,1
94938,2016-01-30,3,279,253,2,1
95801,2016-04-17,1,493,22,"",1
94938,2016-02-18,1,56,139,"",1
95801,2016-04-18,1,402,12,5,1
94938,2016-02-27,1,154,51,"",1
95939,2016-03-31,1,269,90,5,1
94938,2016-03-03,2,120,26,4,1
95950,2015-10-21,1,139,88,"",1
94939,2016-04-19,1,1174,15,5,1
96141,2016-03-22,3,471,"","",1
94940,2015-09-15,1,419,47,"",1
96173,2016-01-05,1,780,120,"",1
94940,2016-02-25,1,477,30,"",1
96173,2016-01-06,1,615,0,"",1
95694,2015-08-27,5,138,99,4,1
96173,2016-01-10,1,703,89,"",1
95694,2015-09-01,12,198,168,3,1
96173,2016-02-12,2,452,0,4,1
95694,2015-09-04,16,181,3,5,1
96483,2016-02-10,2,66,35,5,1
95781,2016-04-06,1,376,0,5,1
96483,2016-02-12,6,92,115,3,1
95781,2016-04-26,2,391,"",5,1
96483,2016-02-27,1,29,9,3,1
95801,2016-04-15,1,625,224,5,1
96483,2016-03-02,4,62,45,"",1
95939,2016-01-20,1,779,97,"",1
96547,2015-11-29,2,128,44,"",1
96173,2016-01-22,1,115,282,3,1
96547,2015-12-04,2,184,0,"",1
96173,2016-03-03,3,351,0,"",1
96547,2016-01-12,18,230,42,4,1
96173,2016-03-10,2,220,695,5,1
96547,2016-01-27,8,245,0,3,1
96483,2016-03-12,1,79,15,5,1
96547,2016-04-25,1,390,0,5,1
96483,2016-03-25,1,291,3758,2,1
96831,2016-02-01,2,131,45,5,1
96547,2015-12-01,4,278,27,"",1
96831,2016-02-05,1,101,47,5,1
96547,2015-12-20,2,163,0,"",1
96831,2016-02-06,1,119,10,"",1
96547,2016-01-01,2,218,"","",1
96831,2016-02-25,2,136,9,"",1
96547,2016-01-10,8,240,44,3,1
96831,2016-02-26,1,268,37,"",1
96547,2016-01-18,22,191,0,3,1
96831,2016-03-07,4,174,32,3,1
96547,2016-01-29,16,273,7,5,1
96831,2016-03-28,1,312,48,5,1
96547,2016-01-31,39,213,23,5,1
96831,2016-04-11,2,210,43,5,1
96547,2016-02-06,5,295,62,3,1
97383,2016-04-27,4,254,71,5,1
96547,2016-02-08,3,286,0,3,1
97465,2015-10-13,1,214,348,"",1
96547,2016-02-10,8,295,9,4,1
97465,2016-04-21,4,444,0,5,1
96547,2016-04-22,1,462,14,5,1
98319,2016-04-09,2,119,3,5,1
96547,2016-04-27,1,381,0,5,1
98319,2016-04-12,1,94,13,5,1
96831,2016-02-15,1,225,16,"",1
99639,2016-03-17,2,319,0,5,1
96831,2016-04-01,3,412,183,5,1
100687,2016-03-23,1,184,137,"",1
96831,2016-04-18,1,211,51,2,1
100687,2016-04-04,1,209,922,2,1
97383,2016-02-12,2,431,487,5,1
100687,2016-04-17,1,395,394,5,1
98319,2016-03-24,1,261,30,5,1
102034,2016-02-24,1,413,"","",1
98319,2016-03-26,2,229,1359,5,1
102034,2016-03-17,2,79,158,2,1
98319,2016-04-01,2,192,7,2,1
105988,2016-03-26,2,111,15,5,1
98319,2016-04-18,1,191,139,5,1
107567,2015-10-11,19,321,229,3,1
99639,2016-03-21,3,350,0,5,1
107567,2015-10-13,7,242,51,"",1
99639,2016-03-29,3,339,0,4,1
107567,2015-11-02,4,198,1398,"",1
100687,2016-01-26,1,177,8,"",1
107957,2015-10-14,1,334,22,"",1
100687,2016-02-08,2,143,14,4,1
109931,2016-03-02,1,233,12,2,1
100687,2016-03-17,1,74,18,5,1
109931,2016-03-29,2,81,47,2,1
104565,2016-04-08,1,99,806,"",1
109931,2016-03-31,1,58,294,2,1
104565,2016-04-09,2,169,183,2,1
109931,2016-04-02,1,124,373,"",1
104622,2016-03-06,1,230,33,"",1
109931,2016-04-04,1,118,154,5,1
104622,2016-03-29,1,350,1446,5,1
109931,2016-04-07,2,57,214,5,1
105512,2016-03-05,5,217,3,"",1
109931,2016-04-11,1,50,422,5,1
107473,2016-04-01,1,377,297,"",1
110172,2015-11-03,1,300,9,5,1
107567,2016-03-15,12,272,30285,5,1
111692,2015-10-30,1,153,0,"",1
109193,2016-04-23,2,101,28,2,1
112492,2016-02-15,1,268,68,"",1
109931,2016-03-30,3,60,189,5,1
112492,2016-03-04,3,176,303,"",1
112492,2016-02-09,3,182,209,5,1
112492,2016-03-25,2,225,0,2,1
112492,2016-02-10,3,259,0,5,1
112492,2016-04-12,1,118,6,5,1
112492,2016-02-27,1,263,76,"",1
112492,2016-04-20,1,194,34,5,1
112492,2016-03-01,2,104,4,"",1
112569,2016-02-16,1,83,246,"",1
112492,2016-03-17,1,146,5,3,1
112870,2016-03-22,3,94,0,5,1
112492,2016-03-26,1,85,532,5,1
112889,2015-09-03,1,173,290,"",1
112870,2015-10-31,1,268,117,"",1
112889,2015-09-15,1,121,276,3,1
112870,2016-02-11,1,188,178,5,1
112889,2015-11-25,1,188,289,"",1
112889,2015-09-06,1,165,18,"",1
113638,2016-04-22,1,130,69,2,1
113139,2016-04-13,2,264,0,5,1
114050,2015-08-23,6,186,169,4,1
113139,2016-04-20,4,238,0,5,1
114050,2015-09-09,2,231,13,"",1
113638,2016-02-12,1,135,9,4,1
114050,2015-09-27,3,197,51,"",1
114050,2015-09-12,3,313,128,"",1
114050,2015-11-09,1,171,10,"",1
114050,2015-09-14,2,220,14,4,1
114050,2016-01-11,1,163,101,"",1
114050,2015-09-25,3,162,24,3,1
114050,2016-03-10,4,192,12,"",1
114050,2015-12-14,3,197,52,"",1
114579,2016-03-13,1,312,421,3,1
114050,2016-03-13,2,273,6,5,1
114579,2016-03-28,2,41,617,5,1
114579,2016-04-01,1,180,880,5,1
114579,2016-04-18,2,267,136,4,1
116013,2016-01-06,2,150,55,"",1
116013,2016-01-09,2,180,219,4,1
116172,2016-03-04,2,31,107,4,1
116169,2016-03-11,1,145,312,5,1
116172,2016-03-25,1,162,34,5,1
116172,2016-03-08,2,35,3,"",1
117389,2016-03-19,3,211,74,2,1
116172,2016-04-02,1,59,173,"",1
117821,2016-04-08,1,104,231,5,1
116172,2016-04-28,1,96,429,5,1
117904,2016-04-14,3,104,1002,5,1
117904,2016-03-27,4,84,0,2,1
117904,2016-04-15,1,253,481,5,1
117904,2016-03-31,3,158,0,2,1
117904,2016-04-17,1,157,108,2,1
117904,2016-04-03,4,60,193,5,1
118179,2016-04-09,8,168,105,5,1
117904,2016-04-08,8,116,4086,5,1
118179,2016-04-11,2,22,232,5,1
117904,2016-04-23,4,109,177,"",1
118179,2016-04-21,3,189,874,5,1
118179,2016-04-07,1,120,15,"",1
118218,2016-03-24,1,245,133,3,1
118179,2016-04-19,4,199,136,5,1
118218,2016-04-01,1,115,98,5,1
118218,2016-03-25,2,95,281,"",1
118277,2015-11-18,1,513,130,"",1
118277,2015-09-24,2,281,1,4,1
118893,2015-08-31,5,216,115,3,1
118893,2015-09-21,5,129,114,"",1
118893,2015-09-27,5,144,591,"",1
118893,2015-10-13,3,178,195,"",1
118893,2015-10-04,2,136,9,"",1
118893,2015-11-22,1,67,740,"",1
118893,2015-10-12,1,182,207,"",1
118893,2016-01-19,1,135,617,3,1
118893,2015-10-23,1,162,8,2,1
118893,2016-03-22,1,127,808,5,1
118893,2015-10-27,4,148,21,"",1
118893,2016-03-27,1,128,1322,2,1
118893,2015-10-29,2,144,1,"",1
118949,2016-04-06,2,151,129,5,1
118893,2015-11-03,1,126,59,4,1
118969,2015-11-16,3,279,46,"",1
118893,2015-11-10,2,98,3,4,1
118969,2015-11-18,1,50,125,1,1
118893,2016-01-09,1,167,39,"",1
118969,2015-12-15,1,321,677,3,1
118893,2016-03-04,1,245,1355,2,1
118969,2015-12-31,1,26,170,"",1
118949,2016-02-29,1,116,16,"",1
118969,2016-04-02,1,163,511,"",1
118949,2016-03-30,1,239,99,5,1
119508,2015-11-06,2,350,26,4,1
118949,2016-04-04,1,353,38,"",1
119508,2015-11-30,1,338,380,"",1
118949,2016-04-23,1,140,166,5,1
119773,2016-03-02,3,387,295,2,1
118949,2016-04-24,2,92,22,2,1
119773,2016-03-27,1,262,1017,"",1
118969,2015-12-01,1,297,42,"",1
119773,2016-04-06,6,350,24,5,1
119773,2016-02-14,2,336,210,3,1
121575,2015-12-30,4,79,185,"",1
119773,2016-02-17,1,793,85,"",1
122849,2016-01-18,1,26,137,3,1
119773,2016-03-08,3,643,27,2,1
122849,2016-04-13,1,216,1057,5,1
119773,2016-03-12,7,327,35,3,1
122904,2016-03-26,3,266,63,5,1
119773,2016-03-18,2,683,23,5,1
122904,2016-03-28,2,317,104,"",1
119773,2016-03-23,3,262,819,2,1
122904,2016-04-01,2,382,230,5,1
119773,2016-03-29,2,415,486,"",1
122904,2016-04-09,3,221,204,5,1
119773,2016-04-03,2,422,109,"",1
122904,2016-04-21,2,361,32,5,1
119773,2016-04-08,2,317,3,4,1
123102,2015-10-09,1,1176,497,3,1
120000,2015-12-04,1,500,78,"",1
123102,2015-10-26,1,515,186,"",1
122904,2016-03-24,1,88,466,5,1
123102,2015-11-08,1,744,768,"",1
122904,2016-04-25,2,55,7,5,1
123102,2016-01-25,1,432,616,"",1
122904,2016-04-26,6,286,117,2,1
123102,2016-03-10,1,569,1062,"",1
123102,2015-09-10,1,738,108,4,1
123803,2016-02-26,1,677,66,"",1
123102,2015-09-19,1,1176,260,"",1
126653,2015-09-03,1,464,20,"",1
123102,2015-11-09,1,359,390,"",1
126653,2015-10-28,1,255,129,"",1
123102,2015-11-20,1,379,159,4,1
127601,2016-03-30,1,45,259,2,1
123102,2016-03-07,3,831,135,"",1
127601,2016-04-11,1,134,30,5,1
123102,2016-03-26,1,848,322,"",1
128606,2016-01-21,1,17,223,3,1
123212,2015-09-02,3,383,1680,"",1
128606,2016-02-12,1,316,29,4,1
123803,2015-10-12,3,260,9,"",1
129796,2016-03-01,2,105,1290,"",1
123803,2015-10-22,1,395,230,"",1
130160,2016-01-10,1,89,200,"",1
124782,2015-11-20,1,109,107,2,1
130160,2016-01-11,2,80,97,3,1
124782,2016-01-27,2,161,12,"",1
130160,2016-02-05,2,190,14,5,1
125304,2016-03-03,5,174,0,3,1
130160,2016-03-01,9,138,172,3,1
126373,2016-04-13,1,42,0,5,1
130160,2016-03-05,2,86,57,5,1
126548,2015-11-20,1,332,212,"",1
130160,2016-03-07,3,132,13,"",1
126653,2015-10-06,1,301,5,3,1
130160,2016-03-21,2,108,13,"",1
126653,2015-10-20,1,278,297,5,1
130160,2016-03-30,1,314,202,"",1
126653,2016-01-01,1,177,647,"",1
130160,2016-04-12,1,268,43,"",1
127601,2016-03-27,1,92,105,"",1
130478,2015-11-07,3,216,416,"",1
128606,2016-01-04,2,178,16,4,1
130478,2015-11-13,1,251,468,4,1
128606,2016-02-18,1,178,12,"",1
130478,2015-12-02,1,317,331,2,1
129796,2016-03-03,12,89,108,"",1
130478,2016-01-05,10,103,5062,3,1
130160,2015-12-26,1,210,6,"",1
130478,2016-01-31,4,111,1137,2,1
130160,2016-03-02,4,125,11150,"",1
130478,2016-02-10,7,212,1865,5,1
130160,2016-04-10,2,169,26,5,1
130478,2016-03-06,8,130,431,5,1
130160,2016-04-13,1,192,261,"",1
130478,2016-03-15,5,153,96,2,1
130160,2016-04-26,1,342,0,5,1
130478,2016-03-30,8,121,24,2,1
130478,2015-11-04,23,196,9758,3,1
130478,2016-04-16,1,436,292,"",1
130478,2015-11-16,1,138,413,"",1
130521,2015-08-25,1,397,214,"",1
130478,2015-11-17,3,197,502,"",1
131069,2016-03-01,2,189,13,3,1
130478,2015-12-03,1,386,391,5,1
131069,2016-03-07,2,381,13,"",1
130478,2016-01-29,14,152,3269,5,1
131069,2016-04-03,1,337,350,5,1
130478,2016-01-30,5,223,1079,2,1
131069,2016-04-04,3,250,896,5,1
130478,2016-02-11,2,109,196,4,1
131069,2016-04-11,2,266,73,5,1
130478,2016-02-17,5,101,422,4,1
131069,2016-04-19,1,169,58,"",1
130478,2016-03-11,6,128,1561,5,1
131069,2016-04-24,3,379,21,2,1
130478,2016-03-20,7,139,313,5,1
131142,2015-12-30,3,534,67,"",1
130478,2016-03-25,5,131,1728,5,1
131142,2016-01-02,1,487,8,"",1
130478,2016-04-11,4,56,55,5,1
131142,2016-01-10,2,652,8,"",1
130478,2016-04-22,6,175,198,5,1
131142,2016-01-22,3,421,3,"",1
131069,2016-03-21,6,290,382,5,1
131142,2016-02-04,1,629,27,5,1
131069,2016-03-30,1,250,36,5,1
131142,2016-02-09,1,319,74,5,1
131069,2016-04-09,1,340,463,5,1
131142,2016-02-10,1,460,477,4,1
131142,2016-02-11,2,69,39,5,1
131142,2016-02-29,2,331,16,"",1
131142,2016-02-13,1,169,35,"",1
131142,2016-03-10,3,359,53,3,1
131142,2016-02-24,2,429,63,3,1
131142,2016-03-14,2,451,220,"",1
131142,2016-03-11,2,265,12,"",1
131142,2016-03-18,1,817,199,5,1
131142,2016-03-21,1,933,15,5,1
131142,2016-03-20,1,535,14,"",1
131142,2016-03-26,2,259,141,5,1
131142,2016-04-04,1,680,95,5,1
131142,2016-03-30,2,504,105,5,1
131142,2016-04-24,2,420,24,2,1
131142,2016-04-05,1,518,86,5,1
132772,2016-01-20,3,324,0,"",1
132772,2016-01-27,6,154,0,5,1
132772,2016-01-30,2,225,0,5,1
132772,2016-01-31,4,74,0,4,1
132772,2016-02-01,2,91,"","",1
132772,2016-02-09,3,167,"","",1
132772,2016-02-07,1,137,"","",1
132772,2016-02-28,8,137,0,3,1
132772,2016-03-07,2,133,0,4,1
132772,2016-03-02,3,133,"","",1
132772,2016-04-05,1,303,11,2,1
138490,2016-02-24,4,165,76,"",1
132854,2016-04-08,1,310,1406,5,1
138490,2016-02-29,2,165,121,5,1
134982,2016-04-28,2,27,146,5,1
138490,2016-04-24,1,119,149,2,1
136109,2016-03-30,2,124,8,"",1
138647,2016-04-17,5,92,94,"",1
138490,2016-02-27,1,153,43,"",1
138793,2015-10-09,7,309,1092,"",1
138490,2016-03-01,1,34,7,"",1
138806,2016-01-13,1,687,0,5,1
138490,2016-03-18,1,331,298,"",1
138806,2016-02-07,1,722,0,5,1
138490,2016-04-03,1,363,96,5,1
138806,2016-02-09,2,745,0,4,1
138793,2015-10-19,1,450,574,4,1
138806,2016-02-11,1,238,"","",1
138793,2015-11-06,2,228,182,3,1
138806,2016-03-21,1,622,277,5,1
138793,2015-11-18,1,354,130,"",1
138806,2016-03-31,1,676,207,"",1
138793,2016-02-17,1,174,140,3,1
138806,2016-04-09,2,593,96,5,1
138793,2016-03-05,1,268,14,3,1
138876,2015-09-16,5,142,428,4,1
138806,2016-01-17,1,1158,0,4,1
138876,2015-12-16,1,110,57,5,1
138806,2016-01-22,1,1060,0,"",1
138876,2016-03-07,1,234,90,4,1
138806,2016-02-16,2,433,0,4,1
138876,2016-04-12,1,108,31,5,1
138806,2016-02-26,1,638,0,5,1
140164,2016-01-20,3,279,220,4,1
138806,2016-04-05,2,607,177,2,1
140164,2016-01-24,3,468,336,4,1
138806,2016-04-07,1,282,44,5,1
140164,2016-01-26,3,276,828,4,1
138806,2016-04-11,1,1271,124,2,1
140164,2016-02-02,4,294,332,5,1
138876,2015-09-23,9,126,3488,"",1
140164,2016-02-15,3,187,329,3,1
138876,2015-11-09,1,130,135,5,1
140164,2016-02-21,4,186,19,3,1
138876,2016-01-28,2,95,252,5,1
140164,2016-03-08,3,279,458,3,1
138876,2016-02-13,1,139,259,5,1
140164,2016-04-01,1,491,335,5,1
140164,2016-01-23,3,409,133,5,1
140164,2016-04-19,1,177,892,5,1
140164,2016-01-28,3,525,947,4,1
140576,2015-09-02,1,448,91,4,1
140164,2016-01-30,3,529,849,5,1
140576,2015-09-12,1,147,173,2,1
140164,2016-02-05,1,373,99,5,1
140576,2015-09-24,1,212,35,"",1
140164,2016-03-20,3,291,283,"",1
140576,2015-10-11,3,199,122,3,1
140164,2016-03-23,6,291,329,"",1
140576,2015-10-13,9,275,217,3,1
140164,2016-04-12,2,71,83,5,1
140576,2015-10-20,3,224,382,"",1
140164,2016-04-24,1,195,1074,5,1
140576,2015-10-28,12,331,373,5,1
140164,2016-04-26,2,137,8,"",1
140576,2015-11-29,1,311,187,3,1
140164,2016-04-27,2,213,394,"",1
140576,2016-01-06,1,131,7,"",1
140576,2015-10-07,1,513,1135,3,1
140589,2016-04-03,2,92,0,5,1
140576,2015-10-14,2,286,102,4,1
140605,2015-09-02,4,329,42,4,1
140576,2015-10-19,3,199,44,"",1
140605,2015-09-04,15,388,736,3,1
140576,2015-11-06,1,315,16,"",1
140605,2015-09-08,9,240,67,"",1
140576,2015-11-25,3,349,681,3,1
140605,2015-09-11,2,326,9,"",1
140576,2016-03-09,1,233,11,4,1
140605,2015-09-16,4,129,179,"",1
140576,2016-03-11,1,269,72,"",1
140605,2015-09-20,3,264,177,4,1
140589,2016-04-21,1,440,0,5,1
140605,2015-09-26,9,241,358,5,1
140605,2016-02-14,1,391,49,"",1
140605,2015-09-27,3,200,2632,"",1
140605,2016-03-26,1,289,1289,2,1
140605,2016-01-22,1,281,47,"",1
140627,2015-12-01,1,383,6,3,1
140605,2016-02-06,1,309,33,"",1
140674,2016-04-26,5,406,0,5,1
140605,2016-03-12,1,385,232,5,1
140684,2015-09-04,5,570,38,"",1
140605,2016-03-29,1,214,72,3,1
143110,2016-03-29,1,684,44,5,1
140605,2016-04-15,2,234,51,5,1
144416,2015-08-10,1,831,553,4,1
140674,2016-04-25,4,319,0,5,1
144416,2015-08-15,1,1270,36,"",1
141131,2015-12-01,1,602,102,"",1
144416,2015-08-26,1,631,24,"",1
141131,2016-03-25,1,497,162,5,1
144416,2015-09-15,3,608,34,3,1
143333,2015-10-10,1,253,6,5,1
144416,2015-10-09,3,199,52,"",1
143333,2015-10-18,1,111,41,"",1
144416,2015-10-20,1,226,544,4,1
144416,2015-08-13,1,628,67,"",1
144416,2015-10-24,5,324,136,"",1
144416,2015-08-16,1,972,33,"",1
144416,2015-10-28,5,385,31,"",1
144416,2015-08-17,1,514,207,3,1
144416,2015-11-08,3,331,108,"",1
144416,2015-09-03,4,188,928,"",1
144416,2015-11-09,3,328,400,2,1
144416,2015-09-06,1,534,115,"",1
144416,2015-11-15,3,410,100,4,1
144416,2015-09-07,5,449,20,3,1
144416,2015-12-01,7,188,31,4,1
144416,2015-09-11,3,465,151,"",1
144416,2015-12-16,2,339,461,"",1
144416,2015-09-13,1,532,14,"",1
144416,2015-12-27,1,380,428,3,1
144416,2015-09-14,1,162,116,"",1
144416,2016-01-07,1,271,1363,"",1
144416,2015-10-04,9,364,57,3,1
144493,2016-01-22,5,407,0,3,1
144416,2015-10-12,1,239,55,3,1
144493,2016-01-26,5,380,"","",1
144416,2015-11-06,3,378,481,5,1
144493,2016-02-02,9,259,"",2,1
144416,2015-11-23,3,178,380,"",1
144877,2015-09-23,1,157,261,3,1
144416,2016-02-20,1,474,34,"",1
146171,2016-03-28,1,112,589,2,1
144493,2015-11-24,1,695,850,"",1
146432,2015-12-21,1,242,0,4,1
144493,2016-01-20,1,352,"","",1
146432,2016-02-01,4,241,6348,5,1
144493,2016-01-23,2,343,0,5,1
146825,2016-03-11,1,103,127,"",1
144493,2016-01-24,3,324,"","",1
147027,2016-02-01,1,153,271,3,1
144493,2016-01-30,1,194,"","",1
149445,2016-04-20,2,149,124,2,1
144493,2016-02-11,2,211,"","",1
149617,2016-01-11,1,132,124,5,1
144493,2016-03-30,1,367,1043,5,1
150060,2016-04-25,2,29,18,2,1
145838,2016-02-13,1,105,456,"",1
150060,2016-04-26,9,85,270,5,1
145838,2016-02-29,4,110,167,4,1
150508,2016-02-25,1,133,38,"",1
145838,2016-03-15,4,85,280,4,1
150508,2016-03-14,2,56,5,5,1
146432,2016-02-15,1,294,294,"",1
150508,2016-04-06,4,39,9,5,1
146825,2016-03-23,1,147,4,2,1
150508,2016-04-14,2,27,265,"",1
146825,2016-04-12,1,78,172,5,1
150508,2016-04-19,1,119,9,"",1
149445,2016-04-07,7,212,0,5,1
150508,2016-04-25,3,77,22,2,1
149806,2015-08-18,1,403,45,3,1
150914,2016-04-09,2,642,210,5,1
149996,2015-12-29,1,21,10,"",1
151889,2015-08-30,4,165,3574,"",1
150060,2016-04-14,3,93,10,2,1
151889,2015-09-02,9,270,789,4,1
150395,2016-03-21,1,284,0,5,1
151889,2015-09-04,2,264,43,"",1
150508,2016-03-10,1,64,2,"",1
151889,2015-09-10,10,283,81,"",1
150508,2016-03-25,1,58,1058,"",1
151889,2015-09-19,3,226,198,"",1
150983,2016-02-08,1,201,1072,4,1
151889,2015-09-21,2,290,61,"",1
151889,2015-09-30,2,260,70,"",1
151889,2015-10-01,7,291,267,3,1
151889,2015-10-03,5,381,557,3,1
151889,2015-10-07,2,219,1502,"",1
151889,2015-10-15,2,375,10,3,1
151889,2015-10-08,3,251,8,3,1
151889,2015-11-03,3,400,45,"",1
151889,2015-10-14,5,360,41,3,1
151889,2015-11-15,2,282,2,"",1
151889,2015-10-16,5,388,99,5,1
151889,2015-11-18,2,134,73,"",1
151889,2015-11-01,5,407,60,"",1
151889,2015-11-25,6,241,2,4,1
151889,2015-11-02,5,284,51,3,1
151889,2016-01-05,1,263,539,3,1
151889,2015-11-07,3,366,20,"",1
151889,2016-04-11,2,171,28,5,1
151889,2015-11-24,3,346,17,"",1
152548,2016-03-04,1,230,297,4,1
151889,2015-12-03,3,178,146,"",1
152548,2016-04-24,2,216,289,5,1
151889,2015-12-21,2,208,22,"",1
152776,2015-11-05,1,140,182,"",1
151889,2015-12-26,3,227,10,1,1
152839,2015-09-03,6,552,87,4,1
151889,2016-04-18,4,267,0,5,1
152839,2015-09-07,3,268,448,"",1
151889,2016-04-19,1,439,0,5,1
152839,2015-09-24,2,204,82,"",1
152577,2015-09-19,2,127,11,"",1
152839,2015-10-01,1,140,124,"",1
152657,2015-08-08,1,140,6,"",1
152839,2015-10-02,3,273,368,3,1
152776,2015-10-01,1,487,54,"",1
152839,2015-10-05,1,480,66,"",1
152839,2015-09-04,3,294,841,"",1
152839,2015-11-15,1,333,115,"",1
152839,2015-09-16,7,433,1570,3,1
152839,2016-03-28,1,589,2545,5,1
152839,2015-10-09,2,212,402,5,1
153888,2016-03-02,3,357,99,"",1
152839,2015-10-31,2,90,6,"",1
153932,2015-12-03,1,164,5,4,1
153888,2016-03-04,5,395,156,2,1
153932,2015-12-16,1,198,0,"",1
153888,2016-04-19,1,883,507,5,1
153932,2016-01-21,1,120,3,"",1
153932,2015-07-04,1,113,3127,4,1
154761,2015-09-27,1,436,33,"",1
153932,2015-10-14,2,123,-1,4,1
154761,2015-11-13,1,613,837,"",1
153932,2015-12-22,2,85,6,4,1
154761,2016-03-29,1,496,104,5,1
153932,2016-01-07,1,93,0,5,1
155422,2015-08-28,2,590,31,"",1
